movieId,providerId,genres
251482,19432,(no genres listed)
251484,20169,Horror|Mystery|Thriller
251486,1793,Animation|Drama|Romance
251488,15933,Documentary
251490,20170,Drama|Fantasy
251492,4771,Comedy|Drama
251496,8215,Crime|Mystery
251498,20171,Documentary
251500,20172,Documentary
251516,110,Crime|Drama|Thriller
251520,4978,Action|Adventure|Animation|Comedy|Drama|Fantasy|Romance
251532,6173,Drama|Romance
251556,6273,Thriller
251566,12224,Drama
251576,185,Comedy|Horror
251582,188,Mystery|Romance|Thriller
251588,20173,Fantasy|Horror
251596,3990,Drama|Romance
251598,8713,Crime|Horror
251602,4320,Documentary|War
251604,20174,Comedy
251606,12379,Action|Comedy|Thriller
251612,20175,Horror
251614,3773,Animation|Horror
251616,16453,Documentary
251620,187,Animation|Children|Comedy
251622,187,Animation|Children|Comedy
251624,187,Animation
251626,19,Comedy|Horror
251634,20176,Horror|Thriller
251652,258,Animation
251654,187,Animation|Children|Comedy
251656,6707,Animation|Comedy|Fantasy
251658,6707,Animation|Drama|Romance|Sci-Fi
251660,20177,Action|Adventure|Crime|Drama|Horror|Mystery|Thriller
251662,5823,Action|Adventure|Drama|Sci-Fi|Thriller
251666,20178,Documentary
251668,20179,Comedy
251670,58,Documentary
251672,9312,Children
251692,10834,Comedy
251698,58,(no genres listed)
251722,20180,Drama|Horror
251726,2603,Drama|Thriller
251728,187,Animation|Comedy
251730,20181,Drama
251736,20182,Crime|Documentary
251738,7095,(no genres listed)
251740,20183,(no genres listed)
251758,2472,Documentary
251764,20184,Thriller
251788,20185,Drama
251790,20186,Drama
251794,7428,Action|Comedy|Crime
251796,15045,Comedy|Romance
251798,836,Thriller
251800,20187,Action|Crime
251802,20187,Crime|Thriller
251804,836,Crime|Mystery
251806,836,Crime|Mystery
251812,836,Mystery
251814,836,Comedy|Mystery
251816,20188,(no genres listed)
251818,836,Thriller
251820,20189,Drama
251822,836,Mystery
251824,20188,(no genres listed)
251826,836,Crime|Drama
251828,836,(no genres listed)
251830,836,Comedy
251832,836,Thriller
251836,4906,Crime|Drama
251838,836,Crime|Thriller
251840,836,Mystery
251844,836,(no genres listed)
251848,836,Drama|Mystery
251850,836,Drama
251852,836,Drama
251856,836,Drama|Romance
251858,9198,(no genres listed)
251862,15498,Comedy|War
251864,836,Comedy|Crime
251866,20188,Comedy
251868,836,Comedy
251870,836,Comedy
251872,6447,Comedy
251874,836,Comedy
251878,836,Horror|Thriller
251890,13992,Comedy|Horror
251902,110,Drama
251906,11300,Action|Thriller
251916,10321,Drama|Mystery
251918,8912,Romance
251922,2267,Action|Sci-Fi|Thriller
251928,2472,Comedy
251946,19613,Drama|Thriller
251954,20190,Horror|Thriller
251996,20191,Horror
251998,20192,Action|Adventure
252010,20193,Horror
252012,2785,Documentary
252014,20194,Children|Comedy
252072,3755,Drama|Thriller
252074,20195,Documentary
252076,12733,Drama
252078,5147,Crime|Drama
252080,4955,Romance
252082,16207,Comedy|Drama
252084,4376,Crime|Documentary
252086,2109,Comedy|Romance|Sci-Fi
252088,20196,Drama
252100,11476,Animation
252112,20197,Children|Comedy|Romance
252114,9444,Drama
252116,5368,Comedy|Drama|Romance
252122,20198,Documentary
252132,2636,Comedy|Drama|Sci-Fi
252134,14842,Crime|Drama|Mystery
252136,5555,Drama
252148,15910,Comedy|Drama|Romance
252160,3990,Comedy|Crime
252176,20199,Drama
252180,20200,Drama|Thriller
252182,1619,Drama|Thriller
252184,20201,Drama
252186,20202,Drama
252188,20203,Drama|Fantasy|Horror
252192,13419,Comedy|Drama|Romance
252196,20011,Documentary
252206,2846,Drama
252212,1471,Horror|Thriller
252214,6939,Comedy|Horror
252238,14746,Mystery|Thriller
252254,20204,Comedy
252264,20205,Drama
252272,9280,Children|Comedy|Drama
252272,20206,Children|Comedy|Drama
252278,15565,Horror
252286,732,Horror
252288,2766,Horror
252306,20207,Children|Comedy|Drama
252308,9878,Action|Adventure|Drama
252312,20208,Documentary
252314,17993,Children|Comedy
252316,126,Horror|Thriller
252316,2345,Horror|Thriller
252318,20209,Crime|Horror|Thriller
252324,20210,Fantasy
252328,19,Animation|Comedy|Fantasy
252334,20211,Comedy|Drama
252348,20212,Action|Thriller
252360,3579,Action|Animation|Crime|Mystery
252364,9372,Action|Comedy
252366,20213,Animation|Children|Comedy
252370,20214,Documentary
252380,3159,Action|Crime
252384,5154,Documentary
252386,20215,Crime|Thriller
252390,3676,Comedy|Drama
252392,19488,Documentary
252394,2312,Action|Drama|Romance
252398,9926,Animation
252400,1861,Comedy|Drama
252402,12137,Comedy|Drama|Fantasy
252404,692,Drama
252408,20216,Romance
252412,20217,Drama
252412,13158,Drama
252412,13883,Drama
252412,20218,Drama
252418,5155,Animation|Children
252428,20219,Action|Thriller
252434,20220,Comedy|Documentary|Horror
252448,7814,War
252456,20221,Documentary
252462,14500,Comedy
252484,8928,Fantasy|Horror
252526,20222,Comedy|Documentary
252536,20223,Comedy|Drama
252572,17265,Mystery|Sci-Fi
252572,20224,Mystery|Sci-Fi
252572,20225,Mystery|Sci-Fi
253536,17265,Drama|Thriller
253536,20224,Drama|Thriller
253536,20225,Drama|Thriller
252580,13280,Documentary
252584,20226,Documentary
252590,4054,Action|Sci-Fi
252596,11159,Horror|Mystery|Thriller
252610,17291,Drama
252622,7409,Comedy|Drama
252626,4250,Comedy|Drama|Mystery|Romance|Thriller
252628,4316,Adventure|Horror|Sci-Fi
252634,20227,Documentary
252636,3120,Adventure|Comedy|Romance
252638,8430,Comedy|Drama
252646,11272,Horror
252650,20228,Thriller
252658,19251,Drama|Romance
252662,6725,Action|Thriller
252664,20229,Horror|Mystery
252670,12528,Drama|Horror|Sci-Fi|Thriller
252678,5146,Comedy|Crime
252686,20230,Comedy
252690,20231,Crime|Documentary|Mystery
252692,20232,Drama
252694,6310,Documentary
252696,1115,Comedy
252700,8498,Adventure|Animation|Children|Comedy
252704,20233,Children|Comedy|Drama
252706,20234,Crime|Drama
252708,1111,Documentary
252712,17434,Animation|Children|Comedy
252714,20235,Comedy
252716,32,Drama|Romance|Western
252724,8577,Comedy|Crime|Drama|Mystery
252726,3801,Comedy
252732,20236,Comedy
252738,3625,Drama|Mystery
252750,412,Crime|Mystery|Thriller
252756,1864,Action|Adventure|Children
252768,20237,Action|Adventure|Drama|Romance|Western
252774,20238,Comedy|Romance
252786,3625,Crime|Drama|Mystery
252792,20239,Drama|Horror|Thriller
252808,20240,Comedy|Drama
252812,20241,Adventure|Animation|Children|Comedy
252820,20242,Horror
252840,20243,Horror|Mystery
252840,20243,Horror|Mystery
252846,20244,Animation|Comedy
252858,19372,Comedy
252880,18682,Romance
252882,20245,Comedy|Drama|Romance
252884,20246,Romance|Sci-Fi
252888,20247,Action|Adventure|Drama
252890,12155,Documentary
252900,15933,Documentary
252902,20248,Drama
252904,17890,Documentary
252906,3917,Documentary
252912,20249,Drama
252916,20250,Crime|Drama
252918,20251,Action|Crime|Thriller
252928,20252,Fantasy|Sci-Fi|Thriller
252930,15,Mystery|Thriller
252932,14865,Animation|Drama|Sci-Fi
252936,20253,Children|Comedy|Fantasy
252938,3754,Comedy|Drama
252954,20254,Crime|Drama|Romance
252984,20255,Adventure|Children|Fantasy
252986,6193,(no genres listed)
252988,2325,Drama
252990,18539,Comedy|Romance
252992,5395,Thriller
253004,20256,Sci-Fi
253048,1010,Adventure|Drama|War
253054,20257,Horror|Thriller
253072,20258,Drama
253074,20259,Children|Drama|Western
253076,20260,Adventure|Children|Comedy
253080,3334,Documentary
253086,20261,Comedy|Drama
253108,9048,Drama
253114,58,Comedy|Drama
253114,20262,Comedy|Drama
253114,20263,Comedy|Drama
253114,20264,Comedy|Drama
253114,20265,Comedy|Drama
253116,20266,Thriller
253124,6538,Crime|Mystery|Thriller
253126,20267,Action|Animation|Comedy|Fantasy
253128,577,Adventure|Animation|Children|Comedy
253130,1494,Action|Horror|Thriller
253136,20268,Documentary
253144,923,Documentary
253148,20269,Action|Crime
253152,19,Action|Crime
253154,20270,Drama|Romance
253160,20271,Drama
253164,5007,Comedy
253176,741,Action|Crime|Drama
253180,5788,Children|Comedy
253186,20272,(no genres listed)
253190,20273,Drama|Thriller
253192,8680,Comedy
253196,20274,Drama
253198,10367,Adventure
253200,6345,Documentary
253208,8614,Documentary
253212,5828,Comedy|Romance
253224,4559,Drama
253226,114,Comedy|Drama|Romance
253228,6762,Comedy|Romance
253232,5504,Thriller
253234,10897,Drama|Thriller
253238,14190,Documentary
253240,20275,Drama|Sci-Fi|War
253250,18060,Comedy|Romance
253254,20276,Children|Documentary|Drama
253258,2726,Documentary
253262,2726,Documentary
253266,2726,Documentary
253272,20277,Drama
253280,20278,Drama|Thriller
253282,8,Children|Drama
253284,187,Adventure|Children
253290,20279,Documentary
253292,14190,Documentary
253294,9902,Children|Fantasy
253298,20280,Comedy|Horror
253300,20281,Comedy|Drama
253304,10294,Horror|Mystery|Thriller
253306,20282,Drama|Romance
253308,20283,Drama
253310,1600,Action|Animation
253312,20284,Drama|Western
253316,20285,Action
253322,20286,Action|Adventure|Fantasy
253324,9379,Documentary
253326,20287,Comedy|Romance
253330,17963,Documentary
253332,14177,Drama|Romance
253344,187,Animation
253346,20288,Comedy|Drama
253356,20289,Documentary
253358,20290,Comedy|Romance
253366,20291,Action|Comedy
253370,14753,Animation|Comedy
253374,14753,Adventure|Animation|Children|Fantasy|Romance
253376,14753,Animation|Sci-Fi
253380,5875,Animation|Children|Comedy
253382,20292,Animation|Children
253392,5875,Animation
253394,110,Animation|Children|Comedy
253396,3942,Comedy
253412,19910,Horror|Thriller
253426,10574,Comedy
253430,20293,Animation|Children
253432,12512,Horror
253434,15210,Animation
253438,3802,Drama
253442,760,Comedy|Drama|Western
253444,20294,Horror|Thriller
253478,9133,Action
253490,20295,Adventure|Fantasy
253492,4042,(no genres listed)
253508,8975,Animation|Comedy|Drama|Romance
253514,20296,Thriller
253532,5203,Action|Adventure|War
253534,20297,Action|Sci-Fi
253538,2766,(no genres listed)
253564,1654,Horror|Sci-Fi
253564,20298,Horror|Sci-Fi
253566,10214,Romance
253578,17387,Horror|Mystery
253604,17130,Drama|Horror|Mystery
253608,20299,Crime|Drama
253610,780,Action|War|Western
253612,4549,Comedy|Romance
253614,20300,Drama|Thriller
253616,20301,Sci-Fi|Thriller
253618,14563,Animation|Children|Comedy|Sci-Fi
253620,958,Action|Horror|Sci-Fi|Thriller
253624,3510,Documentary
253630,2435,Comedy|Drama|Romance
253660,4,Documentary
253662,9509,Adventure|Drama
253670,13477,Drama
253688,20302,Documentary|Drama
253690,20303,Comedy|Drama
253692,2325,Drama
253698,20304,(no genres listed)
253706,12886,Crime|Mystery|Romance|Thriller
253710,20305,Crime|Drama|Romance
253722,20306,Comedy|Crime|Mystery
253722,20307,Comedy|Crime|Mystery
253728,11726,Drama
253730,20308,Drama
253740,58,(no genres listed)
253744,12383,Horror
253746,9019,Children|Comedy|Romance
253752,9284,Horror
253754,9284,Horror|Thriller
253758,9284,Horror
253760,15468,Comedy
253762,1988,Comedy
253764,10274,Comedy|Horror
253772,8784,Horror
253774,20309,Horror|Mystery|Sci-Fi
253794,14214,Comedy
253802,20310,Comedy|Romance
253806,677,Comedy
253812,5212,Adventure|Horror
253814,15779,Drama|Western
253824,6331,Comedy
253826,14828,Animation|Drama|Romance
253830,20311,Action|Adventure|Comedy|Fantasy|Mystery|Sci-Fi|Thriller
253832,17824,(no genres listed)
253842,7347,Thriller
253844,9079,Children|Drama|Romance
253846,692,Comedy|Drama|Romance
253852,16773,Documentary
253858,20312,Comedy|Drama
253860,6349,Drama|Thriller
253862,17816,Thriller
253874,20313,Drama
253888,20073,Children|Comedy|Romance
253894,15993,Action|Adventure|Animation|Children|Drama|Fantasy
253898,20314,Action|Comedy|Horror
253900,20194,Comedy|Drama
253902,4583,Horror
253906,2007,Horror
253912,20315,Comedy|Horror
253914,20316,Documentary
253916,20317,Drama|Mystery
253940,20318,Drama
253944,20319,(no genres listed)
253950,20320,Action|Adventure|Fantasy
253952,9377,Drama
253954,20321,Documentary
253960,1471,Action
253962,13199,Thriller
253970,20322,Comedy|Drama|Romance
253972,4750,Drama|Fantasy|Mystery|Romance
253976,7095,Mystery|Romance|Sci-Fi|Thriller
253980,20323,Comedy|Drama
253998,19040,Action|Romance
254002,10212,Romance
254004,20324,Documentary
254010,1234,Action|Adventure|Animation|Mystery
254012,13227,Documentary
254016,20325,Crime|Drama
254030,20326,Mystery|Sci-Fi|Thriller
254034,6669,Action|Adventure|Animation|Fantasy
254048,4818,Drama
254054,6337,Comedy
254056,20327,Action|Adventure
254068,17867,Action|Thriller
254070,14239,Action|Drama|Thriller
254072,2529,Drama
254098,20328,Comedy|Drama
254100,6345,Documentary
258689,6345,Documentary
254112,20329,Documentary
254114,2692,Comedy|Mystery
254122,20330,Documentary|Horror
254126,20331,Drama
254128,11985,Documentary
254130,3625,Adventure|Fantasy|Horror
254132,3804,Drama|Thriller
254140,557,Documentary|Sci-Fi
254146,568,Comedy|Drama|Fantasy
254162,236,Comedy
254168,20332,Mystery
254176,20333,Documentary
254178,20334,Drama|Mystery
254184,20335,Action|Horror|Thriller
254188,20336,Drama|Thriller
254190,20337,Drama
254194,18499,Drama
254198,5108,Romance
254200,20338,Horror|Mystery|Thriller
254214,15162,Action|Crime|Thriller
254224,879,Horror
254238,5554,Drama|Romance
254266,20339,Comedy
254272,20340,Crime|Drama|Romance
254290,20341,Drama
254292,20342,Comedy
254318,2483,Drama|Sci-Fi
254324,20343,Horror|Sci-Fi
254328,8252,Children|Comedy
254332,491,Horror|Mystery|Sci-Fi
254334,20344,Children|Comedy|Romance
254338,5823,Drama
254340,20345,Drama|Romance
254342,258,Comedy|Crime
254372,8747,Comedy
254374,4893,Comedy|Crime|Thriller
254374,20346,Comedy|Crime|Thriller
254378,20347,Comedy|Drama
254390,20348,Romance
254394,32,Action|Adventure
254412,5763,Drama
254416,16717,Comedy|Horror
254424,3120,Romance
254430,11505,Drama
254434,3195,Drama
254450,20349,Action|Drama|Fantasy|Horror|Thriller
254452,6508,Action|Horror|Thriller
254454,20350,Horror|Thriller
254456,20351,Documentary
254460,8,Adventure|Children|Comedy|Fantasy
254482,16063,Comedy|Western
254484,4223,Action|Adventure|Animation|Children|Fantasy
254486,889,Comedy
254488,9070,Thriller
254490,15473,Comedy
254494,17199,Comedy
254498,7546,Animation
254502,20352,Documentary
254504,20353,Animation|Drama|Fantasy
254512,1793,Animation|Comedy
254520,4657,(no genres listed)
254526,15720,Comedy|Sci-Fi
254530,14598,Thriller
254544,20354,Documentary
254562,2475,Comedy|Drama
254566,3151,Comedy|Drama
254574,13733,Comedy|Drama
254574,20355,Comedy|Drama
254576,11273,Comedy|Drama|Romance
254588,3801,Drama
254592,11488,Documentary
254596,20356,Documentary
254602,20357,Romance
254608,3676,Children|Comedy
254614,11272,Documentary
254614,20358,Documentary
275599,11272,Comedy|Horror
275599,20358,Comedy|Horror
254616,20359,Documentary
254620,13285,Horror|Thriller
254624,9878,Drama|Mystery
254634,2968,Documentary
254636,3990,Crime|Drama
254648,20360,Action|Comedy|Romance
254664,20361,Comedy
254668,10998,Crime|Drama
254680,20362,Drama|Thriller
254684,1499,Documentary
254688,20363,Drama
254698,130,Comedy|Drama|Romance
254708,1512,Drama|Horror|Mystery
254710,11390,Comedy|Drama
254718,1471,Action|Thriller
254720,1324,Action|Drama|Thriller
254722,718,Drama|Thriller|Western
254724,110,Crime|Drama
254726,2385,Action|Adventure|Drama|Sci-Fi
254732,491,Crime|Drama|Horror|Romance|Sci-Fi
254734,4355,Drama|Romance
254736,3716,Drama
254742,32,Comedy
254744,3579,Action|Animation|Crime|Mystery
254752,20364,Crime|Thriller
254760,16822,Horror
254764,8130,Comedy|Romance
254774,20365,Documentary
254776,20366,Horror
254778,8839,Action|Drama|Thriller
254790,20367,Comedy|Drama
254794,5747,Drama|Romance
254796,2758,Comedy
254799,5909,Animation|Children
254801,334,Children|Comedy|Romance
254807,13865,Comedy|Romance
254811,20368,Horror|Thriller
254825,20369,Romance
254855,20370,Documentary
254859,2768,Action|Animation|Comedy
254863,4399,Documentary
254865,9359,Documentary|Drama
254867,20371,Horror
254869,2077,Drama
254881,3436,Action|Adventure|Drama
254883,10954,Action|Crime|Thriller
254903,2766,Action|Adventure|Sci-Fi|Thriller
254909,20372,Comedy|Drama|Romance
254945,17989,Drama|Sci-Fi
254951,20373,Horror|Thriller
254953,20374,Romance|Thriller
254997,5486,Drama|Thriller
255005,20375,Comedy
255009,421,Action|Thriller
255029,2765,Drama
255067,20376,Drama
255095,191,Drama
255097,7464,Thriller
255099,20377,Action|Drama|Thriller
255101,8254,Drama
255105,20378,Crime|Drama|Thriller
255105,20379,Crime|Drama|Thriller
255113,20380,Drama|Romance
255123,20381,Comedy|Romance
255127,16568,Comedy
255135,6129,Crime|Drama|Mystery|Thriller
255153,1018,Adventure|Animation|Children|Comedy
255159,5582,Mystery
255161,20382,Horror
255163,1340,Adventure|Drama
255171,20383,Documentary
255175,4116,Drama|War
255187,7685,Documentary
255191,20384,Documentary
255195,5995,Crime|Drama
255201,5203,Action|Adventure|War
255211,20385,Drama|Romance
255215,3787,Children|Comedy
255221,20386,Horror
255225,4399,Documentary
255231,20387,Action|Drama|Sci-Fi
255249,20388,Horror|Mystery
255251,20389,Crime|Drama|Thriller
255261,20390,Documentary
255265,8431,Action|Comedy
255269,18005,Animation|Documentary
255279,20391,Action|Comedy
255281,20392,Drama
255283,20393,Comedy|Fantasy|Romance
255285,9019,Thriller
255289,20394,Action|Adventure|Crime
255303,1792,Action|Crime|Drama|Thriller
255305,20395,Thriller
255325,4071,Comedy|Drama
255335,2710,Action|Adventure|Fantasy
255337,4535,Action|Sci-Fi
255339,15,Drama
255343,4238,Comedy|Romance
255385,2170,Drama
255391,8720,Horror|Thriller
255397,7066,Documentary
255399,26,Documentary
255423,11333,Drama
255425,19523,Romance
255435,2524,Drama
255437,20396,Documentary
255443,5203,Adventure|Drama|War
255445,4399,Documentary
255457,340,Action|Comedy
255469,15750,Comedy|Crime|Thriller
255477,7783,Action|Adventure|Animation|Sci-Fi
255483,20397,Fantasy|Mystery
255489,16432,Crime|Drama
255491,408,Drama
255493,3428,Documentary
255503,20398,Drama|Horror|Mystery|Thriller
255507,20399,Horror|Sci-Fi
255519,5108,Action|Sci-Fi
255523,6273,Comedy
255529,20400,Comedy|Drama|Romance
255547,20401,Documentary
255569,20402,Crime
255571,20403,Horror|Thriller
255581,2878,Drama
255613,20404,Drama|Fantasy
255621,20405,Comedy|Drama
255633,19219,Crime|Documentary
255635,14191,Comedy|Fantasy|Horror|Sci-Fi
255639,9878,Action|Adventure|Drama
255647,32,Action|Crime|Drama|Thriller
255655,91,Horror|Thriller
255657,2551,Horror|Thriller
255659,531,Drama
255661,20406,Documentary
255665,12751,Adventure|Comedy|Fantasy
255673,20407,Comedy|Drama
255675,3801,Drama
255679,6031,Documentary
255689,1868,(no genres listed)
255699,20408,Drama|Thriller
255727,16362,Action|Horror|Sci-Fi
255729,1761,Documentary
255743,8429,Comedy
255765,84,Crime|Thriller
255783,8411,Comedy|Drama
255785,20409,Children|Comedy
255787,20410,Action|Animation|Comedy
255789,20411,Drama|Horror|Thriller
255789,7006,Drama|Horror|Thriller
255797,13637,Comedy|Fantasy
255815,20412,Comedy|Drama
255815,20413,Comedy|Drama
255821,20414,Documentary|Horror|Thriller
255833,5372,Drama|Romance
255835,11895,Comedy|Horror
255837,9706,Documentary
255847,110,Animation|Children|Comedy
255853,20415,Crime|Mystery
255867,491,Crime|Drama|Mystery|Thriller
255881,20416,Crime|Drama|Horror|Thriller
255895,6964,Comedy|Drama
255897,4334,Comedy|Romance
255899,1792,Comedy|Drama
255919,18336,Thriller
255923,20417,Drama|War
255927,16616,Animation|Children|Comedy
255941,20418,Drama|Mystery|Romance
255943,20419,Animation|Drama|War
255947,4653,Comedy|Drama
255949,19,Horror
255953,9026,Animation|Comedy|Drama|Fantasy|Romance
255955,1494,Documentary
255957,51,Drama
255971,20420,Children
255981,20421,Drama
255985,20422,Children|Drama
255989,20423,Horror
256005,20424,Horror|Thriller
256005,20425,Horror|Thriller
256015,20426,Comedy
256023,20427,Documentary
256051,20428,Crime|Drama
256061,1793,Documentary
256069,14251,Comedy|Drama
256073,20429,Documentary
256075,2451,Animation|Children|Comedy
256077,20430,Crime|Drama
256089,13464,Comedy
256091,20431,Drama
256105,6919,Drama
256115,20432,Comedy|Romance
256119,58,Comedy
256137,20433,Animation
256143,2766,Adventure|Animation|Children
256153,8013,Documentary
256159,12968,Comedy|Drama|Romance
256161,14135,Comedy|Drama
256193,18675,Crime|Thriller
256197,20434,Crime|Drama
256209,20435,Comedy|Drama
256217,1418,(no genres listed)
256221,19517,(no genres listed)
256223,5318,Adventure|Drama
256231,5766,Crime|Documentary
256249,8153,Comedy|Drama
256267,20436,Documentary
256287,5631,Thriller
256291,5808,Comedy
256297,15368,Comedy|Romance
256305,17749,Sci-Fi|Thriller
256307,19233,Comedy
256309,3510,Documentary
256313,15779,Documentary
256319,20437,Action
256323,20438,Action|Comedy
256323,20439,Action|Comedy
256325,14052,Comedy|Romance
256327,10034,Comedy
256329,20440,Horror|Thriller
256331,11827,Documentary
256333,20441,Drama|Horror|Thriller
256339,5504,Thriller
256341,2766,Adventure|Sci-Fi
256349,20442,Comedy|Drama|Romance
256351,2766,Action|Thriller
256359,5717,Drama|Mystery|Thriller
256367,7195,Crime
256369,20443,Documentary
256371,20444,Crime|Horror|Thriller
256375,7242,Drama
256381,20445,Documentary
256387,20446,Documentary
256389,20447,Comedy|Crime|Horror
256391,20448,Documentary
256393,20449,Action|Comedy|Thriller
256393,20450,Action|Comedy|Thriller
256409,20451,(no genres listed)
256411,1793,Documentary
256427,20452,Drama
256431,20332,Mystery
256451,1512,Horror
256457,20453,Comedy|Romance
256463,20454,Drama
256477,1600,Action|Adventure|Animation|Sci-Fi
256503,20455,Drama|Mystery
256505,12199,Comedy
256511,2092,Comedy|Drama
256523,2745,Documentary
256527,1793,Comedy
256529,1793,Drama
256531,15952,Drama|Fantasy|War
256533,20456,Comedy|Horror|Thriller
256537,19273,Horror
256539,11198,Action|Adventure|Children|Sci-Fi
256541,11198,Action|Adventure|Children|Sci-Fi
256547,16345,Action|Crime|Drama
256549,5395,Comedy|Drama|Horror|Romance|Thriller
256551,19273,Horror
256553,6293,Mystery|Sci-Fi|Thriller
256555,19273,Horror
256557,14301,Action|Horror|Sci-Fi
256559,17453,Horror
256561,20457,Comedy|Drama
256565,6989,Comedy
256567,4912,Animation|Documentary
256569,19944,Drama|Romance
256599,7190,Horror|Sci-Fi
256601,20458,Comedy|Horror
256649,20459,Documentary
256665,17875,Drama
256677,51,Adventure|Animation|Children|Fantasy
256693,20460,Comedy|Crime|Drama
256709,6385,(no genres listed)
256729,16280,Comedy|Thriller
256747,17816,Drama|Romance
256749,20461,Action|Adventure|Thriller
256753,12608,Drama
256757,7113,Drama
256787,20462,Horror|Mystery|Thriller
256789,20463,Drama|Mystery
256803,10834,Documentary
256805,7991,(no genres listed)
256819,91,Drama
256827,10899,Documentary
256831,20464,Documentary
256833,20465,Drama
256835,20466,Adventure|Children|Comedy
256837,2051,Action|Drama|Thriller|War
256863,9116,Comedy
256865,14468,Mystery|Thriller
256881,8905,Documentary
256899,20467,Documentary
256913,20468,Comedy
256939,4324,Drama
256941,20469,Documentary
256943,6273,Thriller
256949,7205,Horror|Thriller
256953,9668,(no genres listed)
256955,11196,Drama|Thriller
256987,12021,Drama|Mystery|Thriller
256995,20470,Animation
257007,20471,Drama
257009,20472,Comedy|Drama|Romance|Thriller
257011,20473,Drama|Mystery
257013,20474,Action|Adventure|Animation|Fantasy
257015,20475,Documentary
257031,20476,Documentary
257035,14015,Horror|Thriller
257037,2491,Drama
257041,2772,Horror
257075,20477,Drama|Mystery|Sci-Fi
257091,608,(no genres listed)
257103,20478,Documentary
257105,20479,Drama
257111,3788,Action|Drama|War
257113,20480,Action|Comedy|Drama
257119,20481,Drama
257133,20482,Comedy|Drama
257147,20483,Comedy|Crime
257161,15725,Documentary
257217,20484,Action|Crime|Drama|Thriller
257227,2107,Action|Adventure|Fantasy|Sci-Fi
257249,4365,Horror|Thriller
257251,8289,Action|Drama|Thriller
257253,329,Drama
257255,1781,Children|Drama|War
257281,4901,Drama|Fantasy|Thriller|War
257281,20485,Drama|Fantasy|Thriller|War
257285,4058,(no genres listed)
257295,8101,Drama|Horror|Mystery
257297,3625,Horror
257309,3551,Documentary
257355,6273,Thriller
257365,12721,Documentary
257379,169,Action|Adventure|Comedy
257383,20486,Thriller
257387,6272,Thriller
257403,10883,Sci-Fi
257407,20487,Action|Comedy
257409,20488,Adventure|Comedy|Drama
257411,19513,Crime|Drama|Romance
257413,19654,Documentary
257423,16847,Documentary
257439,5314,Children|Drama
257445,3928,Crime|Drama|Thriller
257451,1654,Action|Adventure|Crime
257457,20489,Comedy|Drama|Romance
257461,20490,Sci-Fi
257467,976,Action|Thriller
257469,20491,Drama
257471,14773,Action|Thriller
257473,20492,Drama|Thriller
257483,15742,Documentary
257483,17539,Documentary
257489,58,Documentary
257501,12550,Drama
257503,13409,Horror|Thriller
257503,20493,Horror|Thriller
257505,20494,Crime|Drama
257515,6692,Drama
257519,3711,Comedy
257523,5113,Comedy
257527,20495,Drama
257529,5100,Comedy
257533,20496,Drama|Horror
257535,3711,Comedy
257537,5193,Comedy
257539,6809,Comedy
257541,16063,Drama
257543,20497,Drama
257551,20498,Action|Crime
257553,7948,Action|Drama
257559,20499,Action
257561,15355,Comedy
257567,19850,Thriller
257571,9023,Drama
257573,329,Comedy
257575,10998,Children|Romance
257581,20500,Horror|Thriller
257587,20501,Crime|Thriller
257589,10815,Drama
257591,20502,Drama|Sci-Fi|Thriller
257593,20503,Comedy
257595,10685,Action|Animation|Fantasy
257599,501,Comedy|Drama
257605,20504,Drama|Fantasy
257621,12545,Documentary
257627,20505,Documentary
257633,8648,Drama|Romance
257637,13362,Action|Thriller
257641,91,Drama
257643,20506,(no genres listed)
257645,9372,Comedy
257649,20507,Action
257649,20508,Action
257655,2241,Crime|Mystery
257659,15262,Animation|Comedy
257669,15881,Western
257689,58,Comedy
257693,20509,Thriller
257695,169,Drama
257697,169,Drama
257701,7783,Action|Animation|Drama|Sci-Fi
257703,5290,Comedy
257705,14655,Thriller
257707,20510,Documentary
257709,10096,Fantasy|Horror
257723,5607,Documentary
257733,20511,(no genres listed)
257735,8677,(no genres listed)
257745,20512,Documentary
257749,20513,Documentary|Drama
257751,25,Horror|Thriller
257751,20514,Horror|Thriller
257755,20515,Comedy|Sci-Fi|Thriller
257777,20516,Action|Comedy
257799,20517,Children|Comedy
257805,5964,Comedy|Drama
257807,7765,Comedy
257807,20518,Comedy
257813,577,Animation|Children|Comedy|Fantasy
257815,20519,Comedy
257821,20520,Animation
257851,12270,Comedy
257865,20521,Horror
257867,1504,Animation|Crime|Horror
257867,5673,Animation|Crime|Horror
257883,6176,Crime|Drama|Mystery
257909,20522,Romance
257921,4265,Comedy|Drama|Romance
257949,20523,Crime|Drama|Horror|Thriller
257953,17,Comedy|Romance
257967,20524,Documentary
257969,3590,Comedy
257975,17380,Crime|Drama|Thriller
257977,329,Drama
257983,20525,Comedy|Romance|Sci-Fi
257987,20526,Drama
257989,12528,Comedy
257991,1919,Sci-Fi|Thriller
257993,20527,Action|Sci-Fi
257995,20528,Drama|Thriller
257999,7723,Drama
258001,20529,Comedy|Sci-Fi
258003,4334,Horror|Mystery|Thriller
258005,20530,Drama|Horror|Thriller
258007,15680,(no genres listed)
258011,20531,Children|Drama
258013,20532,Drama|Romance
258015,14089,Drama|Romance
258019,15680,(no genres listed)
258021,20533,Comedy|Drama|Romance
