id,keywords
426958,"[{'id': 10714, 'name': 'serial killer'}]"
277806,[]
148864,"[{'id': 6719, 'name': 'montreal'}, {'id': 10391, 'name': 'mafia'}]"
278851,"[{'id': 10616, 'name': 'urban'}, {'id': 12436, 'name': 'architecture'}, {'id': 12987, 'name': 'poverty'}, {'id': 155204, 'name': 'development'}, {'id': 190946, 'name': 'cities'}]"
23207,[]
425774,"[{'id': 5565, 'name': 'biography'}, {'id': 5657, 'name': 'australia'}, {'id': 10183, 'name': 'independent film'}, {'id': 157762, 'name': 'directorial debut'}, {'id': 163079, 'name': 'revisionist history'}, {'id': 180537, 'name': 'hall'}, {'id': 227533, 'name': 'new south wales'}, {'id': 234827, 'name': 'bushranger'}]"
408290,"[{'id': 291, 'name': 'circus'}, {'id': 187056, 'name': 'woman director'}]"
423093,[]
341443,"[{'id': 3133, 'name': 'vampire'}, {'id': 7397, 'name': 'bakery'}, {'id': 9840, 'name': 'romance'}]"
89307,"[{'id': 190901, 'name': 'perry mason'}]"
324440,[]
397981,"[{'id': 3030, 'name': 'nightmare'}, {'id': 10090, 'name': 'board game'}, {'id': 10292, 'name': 'gore'}, {'id': 11221, 'name': 'blood'}, {'id': 11616, 'name': 'vhs'}, {'id': 34053, 'name': 'video store'}, {'id': 206440, 'name': 'video tape'}, {'id': 208289, 'name': '1980s'}, {'id': 220376, 'name': 'vhs tapes'}, {'id': 223232, 'name': 'estranged brother'}]"
349028,"[{'id': 1890, 'name': 'camping'}, {'id': 4227, 'name': 'toronto'}, {'id': 5774, 'name': 'forest'}, {'id': 215522, 'name': 'british columbia'}]"
100272,[]
326247,"[{'id': 1157, 'name': 'wife husband relationship'}, {'id': 3358, 'name': 'haunted house'}, {'id': 3805, 'name': 'relocation'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10707, 'name': 'mother daughter relationship'}]"
293553,"[{'id': 5451, 'name': 'comic book'}, {'id': 156178, 'name': 'hand'}]"
373841,"[{'id': 310, 'name': 'artificial intelligence'}, {'id': 187504, 'name': 'holy man'}]"
255746,"[{'id': 3230, 'name': 'male friendship'}, {'id': 3739, 'name': 'funeral'}]"
416258,[]
87759,[]
8209,"[{'id': 704, 'name': 'adolescence'}, {'id': 725, 'name': 'lovesickness'}, {'id': 1158, 'name': 'grandfather grandson relationship'}, {'id': 1775, 'name': 'demonstration'}, {'id': 4470, 'name': 'punk'}, {'id': 4668, 'name': 'police operation'}, {'id': 5706, 'name': 'kreuzberg'}, {'id': 5898, 'name': 'turk'}, {'id': 6110, 'name': 'weapon'}, {'id': 7204, 'name': 'german-turkish living together'}, {'id': 9826, 'name': 'murder'}, {'id': 33625, 'name': 'illegal prostitution'}, {'id': 34094, 'name': 'extramarital affair'}]"
369237,"[{'id': 3522, 'name': 'snowboarding'}]"
225816,"[{'id': 9826, 'name': 'murder'}, {'id': 14536, 'name': 'crime'}, {'id': 33519, 'name': 'courtroom'}]"
24681,"[{'id': 40870, 'name': 'race'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 187056, 'name': 'woman director'}]"
397552,[]
391039,"[{'id': 539, 'name': 'middle east'}, {'id': 2231, 'name': 'drug dealer'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10614, 'name': 'tragedy'}, {'id': 18009, 'name': 'iran'}]"
301339,"[{'id': 10683, 'name': 'coming of age'}]"
42494,"[{'id': 2412, 'name': 'commune'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 5451, 'name': 'comic book'}]"
319851,[]
125949,[]
392011,"[{'id': 187056, 'name': 'woman director'}]"
356156,"[{'id': 12105, 'name': 'student'}, {'id': 13141, 'name': 'based on manga'}, {'id': 188237, 'name': 'teenage romance'}, {'id': 206437, 'name': 'shoujo'}, {'id': 209271, 'name': 'live action'}]"
374460,"[{'id': 10121, 'name': 'stop motion'}, {'id': 10336, 'name': 'animation'}, {'id': 50244, 'name': 'making of'}]"
363790,[]
391004,"[{'id': 10873, 'name': 'school'}, {'id': 13141, 'name': 'based on manga'}]"
259468,[]
53693,"[{'id': 238179, 'name': 'skab under tv'}, {'id': 238239, 'name': 'bagved'}, {'id': 238240, 'name': 'Øverste hylde'}]"
30124,[]
227668,"[{'id': 703, 'name': 'detective'}, {'id': 9826, 'name': 'murder'}, {'id': 33519, 'name': 'courtroom'}]"
416251,"[{'id': 207317, 'name': 'christmas'}]"
430250,[]
92168,"[{'id': 3930, 'name': 'bravery'}, {'id': 155290, 'name': 'disney short'}, {'id': 155871, 'name': 'duckling'}, {'id': 156139, 'name': 'silly symphony'}]"
51281,"[{'id': 230385, 'name': 'plasticine'}]"
77261,"[{'id': 187056, 'name': 'woman director'}]"
365753,[]
194310,"[{'id': 209476, 'name': 'boxing'}]"
99319,"[{'id': 2799, 'name': 'cruise'}, {'id': 6038, 'name': 'marriage'}, {'id': 6876, 'name': 'vacation'}]"
416256,[]
418585,"[{'id': 5707, 'name': 'childhood trauma'}, {'id': 9826, 'name': 'murder'}, {'id': 68646, 'name': 'supernatural being'}, {'id': 155467, 'name': 'nursery rhyme'}]"
86979,"[{'id': 818, 'name': 'based on novel'}, {'id': 10644, 'name': 'melodrama'}, {'id': 10714, 'name': 'serial killer'}, {'id': 11518, 'name': 'sexual tension'}, {'id': 15032, 'name': 'gothic horror'}, {'id': 157799, 'name': 'older woman younger man relationship'}, {'id': 187299, 'name': 'blind mother'}]"
292538,[]
229087,"[{'id': 703, 'name': 'detective'}, {'id': 9826, 'name': 'murder'}, {'id': 33519, 'name': 'courtroom'}]"
286369,[]
397717,"[{'id': 14512, 'name': 'new york city'}, {'id': 207844, 'name': 'college student'}]"
297865,[]
305019,[]
294463,[]
186019,"[{'id': 6075, 'name': 'sport'}, {'id': 8696, 'name': 'bodybuilder'}, {'id': 154802, 'name': 'silent film'}, {'id': 157681, 'name': 'strong man'}, {'id': 157768, 'name': 'vaudeville'}]"
206725,[]
323396,[]
400547,"[{'id': 237, 'name': 'gay'}, {'id': 824, 'name': 'drag queen'}, {'id': 1013, 'name': 'homophobia'}, {'id': 10508, 'name': 'teacher'}, {'id': 158718, 'name': 'lgbt'}, {'id': 186782, 'name': 'discrimination'}]"
254166,[]
299909,[]
142293,[]
11346,"[{'id': 1488, 'name': 'tennis'}, {'id': 1772, 'name': 'german democratic republic'}, {'id': 2483, 'name': 'nudity'}, {'id': 2848, 'name': 'tennis player'}, {'id': 2934, 'name': 'german-german border'}, {'id': 5629, 'name': 'role reversal'}, {'id': 8900, 'name': 'rocker'}, {'id': 9673, 'name': 'love'}, {'id': 11827, 'name': 'swimmer'}, {'id': 13072, 'name': 'falling in love'}, {'id': 15016, 'name': 'twins'}, {'id': 15058, 'name': 'swimming'}, {'id': 33474, 'name': 'band singer'}, {'id': 41591, 'name': 'music band'}]"
18141,"[{'id': 10508, 'name': 'teacher'}, {'id': 10873, 'name': 'school'}, {'id': 207883, 'name': '1940s'}]"
385933,"[{'id': 886, 'name': 'film making'}, {'id': 10471, 'name': 'cult favorite'}, {'id': 207251, 'name': 'worst movie ever'}]"
121856,"[{'id': 441, 'name': 'assassination'}, {'id': 514, 'name': 'spain'}, {'id': 782, 'name': 'assassin'}, {'id': 2908, 'name': 'secret society'}, {'id': 3156, 'name': 'brotherhood'}, {'id': 3713, 'name': 'chase'}, {'id': 6955, 'name': 'parkour'}, {'id': 10937, 'name': 'memory'}, {'id': 11001, 'name': 'religion'}, {'id': 41645, 'name': 'based on video game'}, {'id': 235579, 'name': 'corporate conspiracy'}, {'id': 236838, 'name': 'genetic memory'}]"
266500,"[{'id': 11290, 'name': 'cab driver'}, {'id': 13005, 'name': 'doctor'}]"
308919,[]
381707,[]
379441,"[{'id': 579, 'name': 'american football'}, {'id': 5565, 'name': 'biography'}, {'id': 6075, 'name': 'sport'}]"
381289,"[{'id': 818, 'name': 'based on novel'}, {'id': 2526, 'name': 'human animal relationship'}, {'id': 5484, 'name': 'reincarnation'}, {'id': 9229, 'name': 'grandparents'}, {'id': 15162, 'name': 'dog'}, {'id': 17994, 'name': 'firecracker'}, {'id': 186846, 'name': 'adaptation'}, {'id': 234523, 'name': 'deflated football'}]"
247446,[]
266558,[]
334890,[]
37376,[]
393521,"[{'id': 1227, 'name': 'cemetery'}, {'id': 3739, 'name': 'funeral'}, {'id': 4523, 'name': 'joint'}, {'id': 8224, 'name': 'cannabis'}, {'id': 10163, 'name': 'cancer'}, {'id': 10226, 'name': 'neighbor'}, {'id': 11612, 'name': 'hospital'}, {'id': 34079, 'name': 'death'}, {'id': 156390, 'name': 'face slap'}, {'id': 159103, 'name': 'mourning'}, {'id': 166124, 'name': 'texting'}, {'id': 225616, 'name': 'smoking a joint'}]"
360814,"[{'id': 5565, 'name': 'biography'}, {'id': 5970, 'name': 'wrestling'}, {'id': 6075, 'name': 'sport'}, {'id': 6683, 'name': 'autobiography'}]"
261439,"[{'id': 497, 'name': 'shakespeare'}, {'id': 185011, 'name': 'hamlet'}]"
229081,"[{'id': 10909, 'name': 'lawyer'}, {'id': 11168, 'name': 'private investigator'}, {'id': 33519, 'name': 'courtroom'}]"
65871,"[{'id': 12377, 'name': 'zombie'}]"
32594,[]
229878,[]
423733,"[{'id': 13130, 'name': 'teenager'}, {'id': 210410, 'name': 'sinister'}]"
293487,[]
229097,"[{'id': 703, 'name': 'detective'}, {'id': 9663, 'name': 'sequel'}, {'id': 33519, 'name': 'courtroom'}, {'id': 190901, 'name': 'perry mason'}]"
28275,[]
63163,[]
315112,"[{'id': 237, 'name': 'gay'}, {'id': 1328, 'name': 'secret'}, {'id': 2800, 'name': 'psychology'}, {'id': 6162, 'name': 'past'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 33494, 'name': 'couple'}]"
430514,[]
382127,"[{'id': 15184, 'name': 'woman'}, {'id': 33642, 'name': 'manifesto'}, {'id': 155649, 'name': 'arthouse'}, {'id': 235132, 'name': 'film on art and artist'}]"
94105,"[{'id': 9826, 'name': 'murder'}, {'id': 11168, 'name': 'private investigator'}, {'id': 33519, 'name': 'courtroom'}, {'id': 190901, 'name': 'perry mason'}]"
128110,"[{'id': 613, 'name': ""new year's eve""}, {'id': 1252, 'name': 'suicide attempt'}, {'id': 2334, 'name': 'nightclub'}, {'id': 3450, 'name': 'bridge'}, {'id': 5632, 'name': ""new year's day""}, {'id': 7005, 'name': 'northern ireland'}]"
324251,"[{'id': 839, 'name': 'mars'}, {'id': 9882, 'name': 'space'}, {'id': 10116, 'name': 'female'}, {'id': 14626, 'name': 'astronaut'}]"
362216,"[{'id': 187056, 'name': 'woman director'}]"
229094,"[{'id': 703, 'name': 'detective'}, {'id': 9826, 'name': 'murder'}, {'id': 33519, 'name': 'courtroom'}]"
279608,"[{'id': 214549, 'name': 'short'}]"
369594,"[{'id': 90, 'name': 'paris'}, {'id': 220, 'name': 'berlin'}, {'id': 2800, 'name': 'psychology'}, {'id': 6054, 'name': 'friendship'}, {'id': 14512, 'name': 'new york city'}, {'id': 169635, 'name': 'psychological drama'}]"
162934,"[{'id': 2343, 'name': 'magic'}, {'id': 190100, 'name': 'new school'}, {'id': 190101, 'name': 'new student'}, {'id': 190102, 'name': 'mysterious girl'}]"
109912,"[{'id': 966, 'name': 'beach'}, {'id': 1009, 'name': 'baby'}, {'id': 1329, 'name': 'canada'}, {'id': 13014, 'name': 'orphan'}, {'id': 156321, 'name': 'tv movie'}]"
54050,"[{'id': 5901, 'name': 'texas ranger'}]"
369875,"[{'id': 4896, 'name': 'wish'}, {'id': 18035, 'name': 'family'}, {'id': 207317, 'name': 'christmas'}, {'id': 209474, 'name': 'holidays'}]"
170078,[]
318794,[]
166452,[]
229088,"[{'id': 703, 'name': 'detective'}, {'id': 9826, 'name': 'murder'}, {'id': 33519, 'name': 'courtroom'}]"
350594,[]
70366,"[{'id': 228264, 'name': 'zamindar'}]"
46629,[]
20679,"[{'id': 6029, 'name': 'concert'}, {'id': 9716, 'name': 'stand-up comedy'}, {'id': 9961, 'name': 'live comedy'}, {'id': 10123, 'name': 'dark comedy'}]"
412467,"[{'id': 1956, 'name': 'world war ii'}, {'id': 2652, 'name': 'nazis'}]"
382906,"[{'id': 2784, 'name': 'mother role'}, {'id': 9672, 'name': 'based on true story'}, {'id': 10683, 'name': 'coming of age'}, {'id': 18035, 'name': 'family'}, {'id': 158718, 'name': 'lgbt'}, {'id': 192761, 'name': 'queer'}, {'id': 212739, 'name': 'struggle'}]"
167449,[]
347702,"[{'id': 2884, 'name': 'asylum'}, {'id': 3371, 'name': 'family history'}, {'id': 10768, 'name': 'lesbian'}, {'id': 14893, 'name': 'art'}, {'id': 158718, 'name': 'lgbt'}, {'id': 187056, 'name': 'woman director'}, {'id': 197153, 'name': 'provincetown massachusetts'}]"
287790,"[{'id': 3779, 'name': 'air force'}]"
326253,[]
49577,"[{'id': 10644, 'name': 'melodrama'}, {'id': 10683, 'name': 'coming of age'}, {'id': 155649, 'name': 'arthouse'}]"
195590,[]
338679,"[{'id': 282, 'name': 'video game'}]"
394176,"[{'id': 166939, 'name': 'esports'}, {'id': 173373, 'name': 'e-sports'}, {'id': 173374, 'name': 'gaming'}, {'id': 224986, 'name': 'strategy game'}, {'id': 224987, 'name': 'trading card game'}]"
403052,"[{'id': 190999, 'name': 'minions'}, {'id': 193471, 'name': 'animated short'}, {'id': 214498, 'name': 'needing money'}, {'id': 214549, 'name': 'short'}, {'id': 221821, 'name': 'shopping show'}, {'id': 235801, 'name': 'миньоны'}]"
201633,"[{'id': 209333, 'name': 'art film'}]"
122134,[]
190553,"[{'id': 110, 'name': 'venice'}, {'id': 154802, 'name': 'silent film'}]"
129865,"[{'id': 154802, 'name': 'silent film'}]"
189820,[]
189807,[]
147397,"[{'id': 1436, 'name': 'inventor'}, {'id': 154802, 'name': 'silent film'}]"
159898,[]
144410,"[{'id': 1691, 'name': 'dance'}, {'id': 154802, 'name': 'silent film'}, {'id': 214549, 'name': 'short'}]"
127224,"[{'id': 1691, 'name': 'dance'}, {'id': 154802, 'name': 'silent film'}, {'id': 179060, 'name': 'sioux tribe'}]"
126413,[]
159910,"[{'id': 154802, 'name': 'silent film'}, {'id': 208774, 'name': 'acrobats'}]"
144393,"[{'id': 18105, 'name': 'sharpshooter'}, {'id': 155573, 'name': 'wild west'}]"
143801,"[{'id': 977, 'name': 'cat'}, {'id': 18165, 'name': 'animal'}, {'id': 154802, 'name': 'silent film'}, {'id': 163014, 'name': 'injured animal'}]"
163053,"[{'id': 1009, 'name': 'baby'}, {'id': 2069, 'name': 'bathing'}, {'id': 12425, 'name': 'racism'}, {'id': 154802, 'name': 'silent film'}]"
190605,[]
190582,"[{'id': 154802, 'name': 'silent film'}]"
193793,[]
139589,"[{'id': 3096, 'name': 'book'}, {'id': 9253, 'name': 'slapstick'}, {'id': 154802, 'name': 'silent film'}, {'id': 177023, 'name': 'reader'}]"
130450,[]
81440,"[{'id': 7312, 'name': 'road trip'}, {'id': 187056, 'name': 'woman director'}, {'id': 207317, 'name': 'christmas'}]"
87852,"[{'id': 14895, 'name': 'cannibal'}]"
415396,"[{'id': 8029, 'name': 'drama'}, {'id': 187056, 'name': 'woman director'}]"
390547,"[{'id': 10267, 'name': 'comedy'}]"
388399,"[{'id': 1680, 'name': 'boston'}, {'id': 1700, 'name': 'massachusetts'}, {'id': 2993, 'name': 'police chief'}, {'id': 13015, 'name': 'terrorism'}, {'id': 226499, 'name': 'manhunt'}, {'id': 229773, 'name': 'boston marathon'}]"
334524,"[{'id': 1321, 'name': 'gold'}, {'id': 4373, 'name': 'fraud'}, {'id': 5636, 'name': 'wall street'}, {'id': 6015, 'name': 'mining'}, {'id': 6974, 'name': 'rise and fall'}, {'id': 7348, 'name': 'indonesia'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 10594, 'name': 'money'}, {'id': 33685, 'name': 'gold mine'}, {'id': 210608, 'name': '1990s'}, {'id': 231069, 'name': 'inspired by a true story'}, {'id': 232552, 'name': 'ugly american'}]"
59935,"[{'id': 972, 'name': 'refugee'}, {'id': 167043, 'name': 'road movie'}]"
48918,"[{'id': 10183, 'name': 'independent film'}]"
264746,[]
352342,"[{'id': 1994, 'name': 'wolf'}, {'id': 221355, 'name': 'nature documentary'}]"
92931,"[{'id': 11168, 'name': 'private investigator'}, {'id': 33519, 'name': 'courtroom'}, {'id': 190901, 'name': 'perry mason'}]"
167190,[]
432132,"[{'id': 7464, 'name': 'alcoholism'}, {'id': 12999, 'name': 'black and white'}, {'id': 33720, 'name': 'guilt'}, {'id': 155232, 'name': 'drunk driving'}]"
271717,"[{'id': 1775, 'name': 'demonstration'}, {'id': 18339, 'name': 'human rights'}]"
411873,"[{'id': 745, 'name': 'nun'}, {'id': 964, 'name': 'servant'}, {'id': 41406, 'name': 'middle ages'}]"
400329,[]
153609,[]
430973,"[{'id': 6895, 'name': 'philippines'}, {'id': 215397, 'name': 'pinoy'}]"
430977,"[{'id': 6895, 'name': 'philippines'}, {'id': 8685, 'name': 'anti-christ'}, {'id': 14999, 'name': 'devil'}, {'id': 170577, 'name': 'roman catholic'}, {'id': 172391, 'name': 'catholic priest'}, {'id': 186921, 'name': 'faith healer'}, {'id': 215397, 'name': 'pinoy'}, {'id': 226480, 'name': 'priesthood'}, {'id': 231377, 'name': 'deacons'}]"
421060,"[{'id': 6895, 'name': 'philippines'}, {'id': 215397, 'name': 'pinoy'}]"
49082,"[{'id': 1930, 'name': 'kidnapping'}, {'id': 3822, 'name': 'teleportation'}, {'id': 4428, 'name': 'stone age'}, {'id': 6300, 'name': 'puppet'}, {'id': 10049, 'name': 'teen angst'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 13008, 'name': 'train'}, {'id': 13130, 'name': 'teenager'}, {'id': 18165, 'name': 'animal'}]"
56828,[]
48567,[]
230029,"[{'id': 554, 'name': 'manager'}]"
65207,[]
300544,[]
89433,[]
55157,[]
307256,"[{'id': 9716, 'name': 'stand-up comedy'}]"
168693,"[{'id': 187056, 'name': 'woman director'}]"
231218,"[{'id': 10683, 'name': 'coming of age'}, {'id': 187056, 'name': 'woman director'}]"
44472,"[{'id': 187056, 'name': 'woman director'}]"
369299,[]
96906,"[{'id': 190901, 'name': 'perry mason'}]"
46522,"[{'id': 2163, 'name': 'civilization'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 10247, 'name': 'nuclear holocaust'}, {'id': 10349, 'name': 'survival'}, {'id': 10950, 'name': 'shootout'}, {'id': 12993, 'name': 'suicide mission'}, {'id': 13014, 'name': 'orphan'}, {'id': 14626, 'name': 'astronaut'}]"
125077,"[{'id': 604, 'name': 'dwarves'}, {'id': 4896, 'name': 'wish'}]"
342473,"[{'id': 90, 'name': 'paris'}, {'id': 334, 'name': 'flying'}, {'id': 1436, 'name': 'inventor'}, {'id': 1691, 'name': 'dance'}, {'id': 2199, 'name': 'opera'}, {'id': 4344, 'name': 'musical'}, {'id': 7393, 'name': ""life's dream""}, {'id': 10551, 'name': 'ballet'}, {'id': 13014, 'name': 'orphan'}, {'id': 159716, 'name': 'statue of liberty'}, {'id': 161155, 'name': 'kids'}, {'id': 164889, 'name': 'eiffel tower paris'}, {'id': 207928, 'name': '19th century'}]"
356461,[]
392832,[]
369059,[]
26630,[]
161246,"[{'id': 9835, 'name': 'sexual fantasy'}]"
345922,"[{'id': 6270, 'name': 'high school'}, {'id': 41525, 'name': 'high school teacher'}]"
262841,"[{'id': 1299, 'name': 'monster'}, {'id': 1328, 'name': 'secret'}, {'id': 1415, 'name': 'small town'}, {'id': 13130, 'name': 'teenager'}, {'id': 158606, 'name': 'pickup truck'}, {'id': 209220, 'name': 'live action and animation'}, {'id': 210419, 'name': 'monster trucks'}]"
324542,"[{'id': 642, 'name': 'robbery'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 10291, 'name': 'organized crime'}, {'id': 11199, 'name': 'undercover cop'}, {'id': 11578, 'name': 'mobster'}, {'id': 13142, 'name': 'gangster'}, {'id': 14570, 'name': 'las vegas'}, {'id': 226376, 'name': 'corrupt cop'}]"
340837,"[{'id': 1223, 'name': 'switzerland'}, {'id': 2726, 'name': 'therapist'}, {'id': 3721, 'name': 'health'}, {'id': 3762, 'name': 'darkness'}, {'id': 5409, 'name': 'wellness'}, {'id': 6021, 'name': 'employee'}, {'id': 14781, 'name': 'patient'}, {'id': 14819, 'name': 'violence'}, {'id': 14964, 'name': 'drug'}, {'id': 158169, 'name': 'remote'}, {'id': 160176, 'name': 'swiss alps'}, {'id': 160929, 'name': 'treatment'}, {'id': 180443, 'name': 'cure'}, {'id': 207819, 'name': 'accident'}, {'id': 232505, 'name': 'wellness center'}, {'id': 232837, 'name': 'institute'}, {'id': 232844, 'name': 'incertitude'}]"
211088,"[{'id': 486, 'name': 'himalaya'}, {'id': 1262, 'name': 'mountain'}, {'id': 2658, 'name': 'new zealand'}, {'id': 4560, 'name': 'mountaineer'}, {'id': 8624, 'name': 'climbing'}, {'id': 187056, 'name': 'woman director'}, {'id': 192779, 'name': 'mount everest'}]"
370964,"[{'id': 12554, 'name': 'dragon'}]"
85758,"[{'id': 190901, 'name': 'perry mason'}]"
84705,[]
372490,"[{'id': 8636, 'name': 'blood splatter'}, {'id': 9826, 'name': 'murder'}, {'id': 15167, 'name': 'police detective'}, {'id': 160313, 'name': 'forensic'}, {'id': 161982, 'name': 'murder investigation'}]"
403570,"[{'id': 5657, 'name': 'australia'}, {'id': 9675, 'name': 'prequel'}, {'id': 15162, 'name': 'dog'}, {'id': 193760, 'name': 'australian outback'}, {'id': 236104, 'name': 'australian folklore'}]"
431742,"[{'id': 223629, 'name': 'dragons'}]"
424014,[]
356324,"[{'id': 187056, 'name': 'woman director'}, {'id': 192115, 'name': 'photgraphy'}]"
124101,[]
210079,"[{'id': 18029, 'name': 'trapped'}, {'id': 161294, 'name': 'biologist'}]"
226050,"[{'id': 9826, 'name': 'murder'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11168, 'name': 'private investigator'}, {'id': 33519, 'name': 'courtroom'}]"
46121,"[{'id': 187056, 'name': 'woman director'}]"
228257,"[{'id': 703, 'name': 'detective'}, {'id': 33519, 'name': 'courtroom'}, {'id': 171183, 'name': 'flirting'}, {'id': 190901, 'name': 'perry mason'}]"
95400,"[{'id': 190901, 'name': 'perry mason'}]"
152618,"[{'id': 801, 'name': 'bounty hunter'}, {'id': 4289, 'name': 'secret agent'}, {'id': 9831, 'name': 'spaceship'}]"
389630,"[{'id': 818, 'name': 'based on novel'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 12987, 'name': 'poverty'}, {'id': 187056, 'name': 'woman director'}]"
18223,"[{'id': 293, 'name': 'female nudity'}, {'id': 8039, 'name': 'campus'}, {'id': 9016, 'name': 'femme fatale'}, {'id': 184312, 'name': 'mind game'}, {'id': 191455, 'name': 'highscool'}]"
268771,"[{'id': 5451, 'name': 'comic book'}]"
394689,"[{'id': 9716, 'name': 'stand-up comedy'}, {'id': 187056, 'name': 'woman director'}]"
340481,[]
382501,"[{'id': 818, 'name': 'based on novel'}]"
173189,"[{'id': 9716, 'name': 'stand-up comedy'}]"
134680,[]
375872,[]
404791,[]
369698,[]
362058,[]
205236,[]
335450,[]
169840,[]
50737,[]
31401,"[{'id': 5733, 'name': 'turkey'}, {'id': 11318, 'name': 'landlord'}]"
16122,"[{'id': 5656, 'name': 'sydney'}, {'id': 14751, 'name': 'youth'}]"
377691,"[{'id': 494, 'name': 'father son relationship'}, {'id': 5918, 'name': 'painting'}, {'id': 187056, 'name': 'woman director'}]"
241140,[]
394759,"[{'id': 3020, 'name': 'sheep'}, {'id': 11128, 'name': 'furry'}, {'id': 11500, 'name': 'anthropomorphism'}, {'id': 232116, 'name': 'wolves'}]"
12911,[]
411656,"[{'id': 187056, 'name': 'woman director'}]"
404378,"[{'id': 818, 'name': 'based on novel'}, {'id': 977, 'name': 'cat'}, {'id': 2526, 'name': 'human animal relationship'}, {'id': 5565, 'name': 'biography'}, {'id': 6782, 'name': 'addiction'}, {'id': 18179, 'name': 'drug addict'}, {'id': 155936, 'name': 'recovering drug addict'}, {'id': 180807, 'name': 'moral transformation'}, {'id': 185250, 'name': 'street musician'}, {'id': 199793, 'name': 'busker'}, {'id': 205607, 'name': 'unlucky'}]"
67343,[]
31390,"[{'id': 155291, 'name': 'cowboy'}, {'id': 188907, 'name': 'street shootout'}]"
47971,"[{'id': 331, 'name': 'tattoo'}, {'id': 470, 'name': 'spy'}, {'id': 3800, 'name': 'airplane'}, {'id': 4289, 'name': 'secret agent'}, {'id': 4300, 'name': 'parachute'}, {'id': 8181, 'name': 'swimming pool'}, {'id': 9663, 'name': 'sequel'}, {'id': 12189, 'name': 'extreme sports'}, {'id': 12415, 'name': 'back from the dead'}, {'id': 234496, 'name': 'free fall'}]"
292280,"[{'id': 2024, 'name': 'wisconsin'}, {'id': 6152, 'name': 'supernatural'}, {'id': 8508, 'name': 'party'}, {'id': 14819, 'name': 'violence'}, {'id': 157146, 'name': 'hooded figure'}, {'id': 187056, 'name': 'woman director'}, {'id': 207844, 'name': 'college student'}]"
418688,[]
395982,"[{'id': 9748, 'name': 'revenge'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 159431, 'name': 'voice over'}]"
324849,"[{'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10542, 'name': 'based on toy'}, {'id': 15285, 'name': 'spin off'}, {'id': 163455, 'name': 'super powers'}, {'id': 168490, 'name': 'dead parents'}, {'id': 210090, 'name': 'lego'}, {'id': 230775, 'name': 'batman'}]"
58820,"[{'id': 1262, 'name': 'mountain'}, {'id': 4560, 'name': 'mountaineer'}, {'id': 8624, 'name': 'climbing'}, {'id': 187056, 'name': 'woman director'}]"
266882,"[{'id': 402, 'name': 'clone'}, {'id': 228792, 'name': 'genetic scientist'}]"
126143,"[{'id': 187056, 'name': 'woman director'}]"
332288,[]
76420,"[{'id': 849, 'name': 'dc comics'}, {'id': 9715, 'name': 'superhero'}, {'id': 18933, 'name': 'catwoman'}, {'id': 156082, 'name': 'cat burglar'}, {'id': 156558, 'name': 'showcase'}, {'id': 159747, 'name': 'diamond theft'}, {'id': 187056, 'name': 'woman director'}, {'id': 188955, 'name': 'hand to hand combat'}, {'id': 189586, 'name': 'pole dancing'}, {'id': 190974, 'name': 'bullwhip'}, {'id': 227897, 'name': 'cleavage'}]"
269246,"[{'id': 849, 'name': 'dc comics'}, {'id': 2964, 'name': 'future'}, {'id': 9685, 'name': 'futuristic'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10988, 'name': 'based on tv series'}, {'id': 14544, 'name': 'robot'}, {'id': 214549, 'name': 'short'}, {'id': 230775, 'name': 'batman'}]"
264170,"[{'id': 849, 'name': 'dc comics'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9807, 'name': 'noir'}, {'id': 15060, 'name': 'period drama'}]"
256421,"[{'id': 849, 'name': 'dc comics'}, {'id': 163455, 'name': 'super powers'}, {'id': 190816, 'name': 'anniversary'}]"
327083,"[{'id': 15479, 'name': 'fashion'}, {'id': 154078, 'name': 'runway'}, {'id': 167200, 'name': 'fashion model'}, {'id': 209180, 'name': ""victoria's secret""}]"
148039,[]
16487,"[{'id': 779, 'name': 'martial arts'}, {'id': 1991, 'name': 'santa claus'}, {'id': 2974, 'name': 'jesus christ'}, {'id': 4507, 'name': 'clowning'}, {'id': 9663, 'name': 'sequel'}, {'id': 9714, 'name': 'remake'}, {'id': 9887, 'name': 'surrealism'}]"
